GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",3543,440,1848,275,432,196,0,11,432,196,593,142,0,11,593,142,656,172,36,45,620,158,100,54,13,20,87,51,67,54,45,51,22,30,1695,300,188,87,0,11,188,87,610,152,27,44,583,152,723,171,88,64,635,182,117,66,36,41,81,62,57,43,18,29,39,47
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",3423,308,1838,240,307,118,0,11,307,118,389,140,0,11,389,140,838,146,110,66,728,142,184,64,26,27,158,65,120,65,61,54,59,41,1585,185,219,87,0,11,219,87,251,106,0,11,251,106,726,153,28,25,698,151,203,77,31,39,172,67,186,81,76,42,110,68
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",398,170,268,122,20,33,0,11,20,33,113,63,0,11,113,63,115,84,0,11,115,84,11,12,6,9,5,7,9,13,0,11,9,13,130,59,23,27,0,11,23,27,56,42,0,11,56,42,51,24,0,11,51,24,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",2732,248,1049,202,224,97,0,11,224,97,372,128,20,32,352,125,197,109,17,27,180,106,148,114,0,11,148,114,108,90,50,77,58,42,1683,198,250,154,0,11,250,154,342,145,0,11,342,145,737,180,185,112,552,145,182,94,61,43,121,83,172,91,92,71,80,73
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",4620,648,2619,522,307,116,15,25,292,121,933,483,0,16,933,483,947,204,77,64,870,190,106,59,14,24,92,56,326,134,170,102,156,103,2001,290,214,157,0,16,214,157,468,209,38,62,430,230,889,231,29,34,860,240,149,98,19,30,130,94,281,131,221,124,60,54
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",2711,345,1259,269,163,69,0,11,163,69,413,176,0,11,413,176,429,131,13,21,416,130,161,83,15,27,146,75,93,57,13,21,80,54,1452,194,201,92,0,11,201,92,357,113,11,17,346,111,632,138,79,61,553,117,203,77,101,61,102,54,59,49,27,34,32,36
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",3627,474,1872,299,256,131,0,11,256,131,700,260,0,11,700,260,670,143,61,53,609,139,179,64,46,31,133,57,67,45,67,45,0,11,1755,274,257,115,0,11,257,115,471,147,0,11,471,147,755,146,55,39,700,149,114,50,16,17,98,48,158,68,88,50,70,43
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",3546,451,1629,337,363,211,0,11,363,211,620,186,0,11,620,186,450,136,0,11,450,136,139,85,47,34,92,84,57,42,38,32,19,30,1917,270,311,110,0,11,311,110,609,167,13,21,596,167,741,136,47,48,694,147,123,61,33,32,90,54,133,88,35,40,98,75
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",3860,363,1849,255,336,173,0,11,336,173,461,108,0,11,461,108,780,119,9,14,771,119,168,65,42,37,126,59,104,56,54,38,50,48,2011,178,228,114,0,11,228,114,481,144,6,9,475,143,868,118,46,41,822,116,185,74,73,38,112,60,249,76,149,60,100,51
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",2832,395,1222,252,214,96,0,11,214,96,428,162,0,11,428,162,424,125,11,17,413,125,144,87,39,45,105,74,12,20,12,20,0,11,1610,266,107,67,0,11,107,67,658,171,0,11,658,171,599,149,145,68,454,124,192,89,52,54,140,70,54,41,21,22,33,39
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",2738,264,1283,175,249,86,0,11,249,86,353,114,0,11,353,114,561,118,0,11,561,118,63,34,6,8,57,32,57,35,25,25,32,27,1455,171,160,61,0,11,160,61,420,94,10,10,410,94,644,115,42,33,602,112,109,40,30,28,79,32,122,47,55,24,67,41
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",2949,325,1175,249,88,79,0,11,88,79,383,125,0,11,383,125,582,177,33,36,549,166,64,49,21,34,43,34,58,40,26,31,32,31,1774,207,191,102,0,11,191,102,476,119,0,11,476,119,779,156,22,24,757,155,134,71,49,46,85,56,194,62,78,36,116,57
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",2262,343,1013,216,158,69,0,11,158,69,143,58,12,18,131,60,451,137,36,58,415,105,140,75,62,49,78,42,121,63,96,59,25,23,1249,202,189,54,39,31,150,55,233,63,7,15,226,60,485,72,52,37,433,67,125,62,62,54,63,31,217,130,206,130,11,11
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",3821,408,1841,273,181,81,0,11,181,81,757,181,0,11,757,181,688,131,12,19,676,132,161,86,36,42,125,72,54,40,44,38,10,15,1980,254,176,79,0,11,176,79,733,178,8,13,725,177,844,155,59,50,785,154,99,50,0,11,99,50,128,74,76,55,52,42
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",5387,562,2609,292,511,179,0,16,511,179,507,173,0,16,507,173,1256,208,51,39,1205,210,273,117,0,16,273,117,62,49,27,35,35,38,2778,383,240,121,0,16,240,121,723,230,16,26,707,227,1277,214,25,33,1252,224,252,110,29,37,223,113,286,118,111,75,175,114
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",4006,418,1875,276,220,82,0,11,220,82,828,248,0,11,828,248,750,166,36,38,714,157,42,34,0,11,42,34,35,28,0,11,35,28,2131,274,356,140,0,11,356,140,505,143,9,16,496,141,1033,137,93,64,940,139,151,69,19,20,132,67,86,43,20,23,66,38
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",3902,461,1985,345,437,165,0,11,437,165,444,154,0,11,444,154,902,165,52,53,850,175,150,64,20,32,130,60,52,38,0,11,52,38,1917,260,405,146,0,11,405,146,252,97,0,11,252,97,905,166,25,31,880,158,235,80,17,18,218,81,120,64,92,56,28,35
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",2704,321,1281,196,386,122,0,11,386,122,376,87,8,11,368,86,391,79,45,31,346,74,58,40,21,25,37,30,70,48,45,39,25,22,1423,195,268,97,0,11,268,97,393,103,5,8,388,102,606,97,72,50,534,99,73,38,16,15,57,37,83,54,73,53,10,10
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",4016,396,1947,203,366,134,0,11,366,134,411,124,0,11,411,124,862,114,48,45,814,123,151,60,10,15,141,61,157,67,35,36,122,62,2069,267,326,116,0,11,326,116,510,129,0,11,510,129,964,141,14,23,950,144,130,59,30,29,100,48,139,71,76,54,63,51
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",2603,370,1163,182,233,103,0,11,233,103,275,125,32,50,243,117,528,133,68,60,460,127,67,47,18,20,49,42,60,56,60,56,0,11,1440,286,162,97,22,23,140,94,377,161,67,54,310,136,701,185,95,70,606,186,127,76,30,35,97,68,73,42,48,38,25,27
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",4505,312,2145,218,377,91,9,14,368,91,390,130,11,17,379,128,997,132,35,33,962,140,216,77,49,41,167,68,165,87,59,49,106,70,2360,232,329,116,0,11,329,116,603,160,0,11,603,160,971,136,81,66,890,124,214,78,23,25,191,78,243,103,130,62,113,66
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",4594,533,1878,358,496,185,0,16,496,185,483,193,0,16,483,193,637,192,10,17,627,187,149,75,41,43,108,65,113,78,55,46,58,60,2716,333,506,165,0,16,506,165,832,256,0,16,832,256,1057,167,130,86,927,157,153,83,66,50,87,59,168,69,124,57,44,51
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",3894,283,1824,183,330,87,0,11,330,87,348,102,0,11,348,102,792,108,49,36,743,111,205,75,70,49,135,57,149,52,73,36,76,43,2070,184,224,86,0,11,224,86,416,101,0,11,416,101,868,122,54,37,814,122,287,81,62,41,225,74,275,77,107,47,168,74
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",5726,335,2784,325,168,87,0,16,168,87,1385,251,31,51,1354,249,990,205,0,16,990,205,224,94,35,53,189,99,17,26,17,26,0,16,2942,257,157,73,0,16,157,73,1582,228,0,16,1582,228,996,204,187,148,809,158,107,73,0,16,107,73,100,79,0,16,100,79
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",1814,208,888,132,196,78,0,11,196,78,176,57,0,11,176,57,414,76,22,21,392,75,67,34,9,8,58,32,35,25,23,21,12,14,926,115,128,39,0,11,128,39,246,75,0,11,246,75,394,62,39,21,355,60,65,32,10,14,55,30,93,47,58,41,35,31
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",4313,472,1704,327,373,146,0,11,373,146,616,295,0,11,616,295,595,179,198,155,397,134,71,80,0,11,71,80,49,46,0,11,49,46,2609,360,440,164,0,11,440,164,932,279,9,14,923,278,916,219,232,145,684,224,190,90,91,63,99,73,131,67,59,44,72,52
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",1936,225,998,137,139,57,0,11,139,57,189,55,0,11,189,55,437,76,24,27,413,75,105,35,6,10,99,35,128,51,60,41,68,33,938,121,96,52,0,11,96,52,187,62,0,11,187,62,420,69,43,30,377,65,149,66,17,17,132,66,86,42,25,19,61,40
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",2044,235,932,133,248,77,0,11,248,77,233,93,0,11,233,93,398,91,19,29,379,86,22,20,6,11,16,16,31,30,6,10,25,29,1112,151,234,78,0,11,234,78,304,85,0,11,304,85,424,88,74,64,350,75,112,54,22,17,90,52,38,29,21,25,17,25
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",3057,385,1421,277,211,114,0,11,211,114,674,245,0,11,674,245,450,115,54,43,396,115,61,32,7,11,54,31,25,32,0,11,25,32,1636,251,195,91,0,11,195,91,581,160,0,11,581,160,657,117,37,34,620,114,153,81,26,27,127,80,50,51,22,25,28,46
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",4597,576,2299,473,358,203,0,11,358,203,540,229,54,89,486,179,1091,242,63,85,1028,246,135,83,17,26,118,80,175,104,29,33,146,99,2298,327,115,88,0,11,115,88,646,189,0,11,646,189,1255,292,35,38,1220,303,50,45,18,28,32,35,232,111,130,90,102,90
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",4913,511,2072,290,327,181,0,16,327,181,282,136,0,16,282,136,1038,156,36,27,1002,162,279,84,22,32,257,86,146,70,87,57,59,39,2841,319,268,119,0,16,268,119,544,209,1,3,543,209,1165,176,124,100,1041,131,489,122,124,58,365,122,375,115,251,96,124,67
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",4634,601,2396,360,132,97,0,11,132,97,1037,302,0,11,1037,302,957,282,93,81,864,275,199,126,32,41,167,110,71,62,48,49,23,35,2238,480,193,200,21,37,172,194,853,259,0,11,853,259,722,242,28,41,694,236,158,126,27,42,131,105,312,193,46,53,266,186
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",3093,417,1317,253,200,100,11,17,189,98,556,127,0,11,556,127,530,199,32,57,498,190,31,22,0,11,31,22,0,11,0,11,0,11,1776,292,147,96,0,11,147,96,655,165,0,11,655,165,746,182,102,80,644,174,166,70,84,53,82,50,62,44,0,11,62,44
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",3568,369,1646,237,196,105,33,53,163,79,821,208,2,4,819,208,537,120,9,14,528,117,34,36,2,4,32,38,58,33,30,24,28,24,1922,226,309,130,0,11,309,130,860,187,0,11,860,187,535,130,38,28,497,120,92,55,20,20,72,53,126,62,92,59,34,26
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",3182,434,1436,323,326,183,0,11,326,183,604,229,0,11,604,229,430,126,34,30,396,126,57,52,0,11,57,52,19,21,10,16,9,14,1746,213,245,123,0,11,245,123,496,180,0,11,496,180,537,138,38,31,499,136,283,113,70,41,213,104,185,65,73,42,112,58
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",5538,525,2592,382,341,135,0,16,341,135,1170,305,0,16,1170,305,782,249,28,34,754,247,179,90,16,24,163,88,120,69,0,16,120,69,2946,399,344,140,0,16,344,140,1101,241,0,16,1101,241,1027,228,55,53,972,218,249,120,26,30,223,117,225,104,56,45,169,98
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",3522,280,1607,204,271,97,0,11,271,97,588,159,0,11,588,159,584,128,15,23,569,132,116,61,15,23,101,57,48,37,18,16,30,35,1915,210,218,99,0,11,218,99,574,133,0,11,574,133,789,124,65,47,724,126,200,67,17,20,183,65,134,72,42,46,92,63
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",6555,566,3102,386,497,212,0,16,497,212,1107,325,42,65,1065,319,1305,209,72,72,1233,221,141,87,64,54,77,66,52,50,0,16,52,50,3453,404,389,208,0,16,389,208,1168,230,0,16,1168,230,1331,228,79,78,1252,234,387,117,51,48,336,113,178,93,47,53,131,86
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",6299,600,2215,416,625,184,0,16,625,184,532,237,0,16,532,237,772,231,35,50,737,236,159,82,67,61,92,70,127,84,71,75,56,47,4084,420,1093,298,0,16,1093,298,1108,236,28,46,1080,238,1475,255,214,113,1261,258,172,95,69,57,103,81,236,104,187,101,49,47
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",2426,268,1116,211,114,69,0,11,114,69,363,190,2,6,361,190,442,133,23,27,419,137,142,80,12,16,130,81,55,47,15,23,40,48,1310,179,114,79,0,11,114,79,216,75,0,11,216,75,674,131,13,20,661,135,180,90,21,23,159,88,126,66,59,51,67,50
1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",2247,347,1032,207,96,57,0,11,96,57,235,102,0,11,235,102,538,122,36,41,502,132,90,42,19,23,71,37,73,45,22,33,51,34,1215,205,176,107,0,11,176,107,218,85,0,11,218,85,583,108,40,40,543,105,171,49,34,30,137,40,67,38,32,26,35,29
1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",5706,571,2738,519,602,295,0,16,602,295,814,260,0,16,814,260,1073,227,9,19,1064,224,185,143,12,25,173,131,64,55,20,33,44,45,2968,372,697,202,0,16,697,202,624,190,0,16,624,190,1220,224,59,76,1161,214,307,148,44,54,263,128,120,79,78,71,42,34
1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",4716,409,2289,321,601,161,0,11,601,161,709,165,49,53,660,169,706,167,70,67,636,152,124,59,19,20,105,57,149,73,75,48,74,54,2427,263,387,132,7,12,380,131,495,169,0,11,495,169,1130,153,249,96,881,155,234,80,97,49,137,72,181,70,132,66,49,43
1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",3726,423,1972,286,257,126,0,11,257,126,774,193,9,13,765,190,592,157,35,32,557,161,188,85,9,13,179,84,161,72,47,26,114,68,1754,235,177,102,0,11,177,102,526,133,0,11,526,133,743,164,106,66,637,157,169,79,24,26,145,80,139,61,76,50,63,33
1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",4041,518,1856,275,564,160,0,11,564,160,513,148,0,11,513,148,590,146,8,14,582,147,125,50,8,13,117,51,64,47,0,11,64,47,2185,309,583,199,0,11,583,199,655,143,25,33,630,145,656,156,54,50,602,160,131,60,14,16,117,59,160,64,64,47,96,51
1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",2787,368,1476,230,332,159,0,11,332,159,540,136,1,2,539,136,408,83,67,38,341,81,124,51,18,16,106,49,72,38,8,9,64,37,1311,213,374,148,11,17,363,146,314,94,0,11,314,94,385,73,11,14,374,73,77,38,11,13,66,39,161,53,47,29,114,47
1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",3829,427,1962,278,324,94,0,11,324,94,484,152,0,11,484,152,875,163,55,37,820,155,211,115,12,15,199,114,68,44,11,16,57,40,1867,235,256,82,0,11,256,82,298,103,11,17,287,103,983,164,73,45,910,161,160,82,27,34,133,72,170,82,122,71,48,34
1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",3855,448,1727,228,377,134,0,11,377,134,513,173,0,11,513,173,669,145,43,36,626,140,89,64,28,31,61,58,79,78,0,11,79,78,2128,289,381,158,0,11,381,158,647,193,0,11,647,193,876,124,54,66,822,109,90,83,33,45,57,56,134,80,18,25,116,78
1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",4361,443,2124,352,341,124,0,11,341,124,625,215,1,8,624,216,855,240,17,27,838,239,155,74,83,55,72,55,148,84,47,43,101,66,2237,218,201,98,0,11,201,98,713,158,15,24,698,158,745,137,50,34,695,135,278,89,84,48,194,85,300,97,108,56,192,73
1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",1721,295,781,187,136,49,0,11,136,49,218,74,0,11,218,74,209,122,39,68,170,73,89,68,46,44,43,36,129,83,96,80,33,22,940,144,109,48,0,11,109,48,124,51,0,11,124,51,386,72,71,38,315,69,106,37,65,38,41,20,215,93,197,89,18,16
1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",2449,272,1244,192,180,55,0,11,180,55,472,124,0,11,472,124,471,127,0,11,471,127,80,40,0,11,80,40,41,39,22,35,19,20,1205,163,130,74,0,11,130,74,340,121,18,23,322,118,481,95,26,26,455,100,72,38,19,16,53,32,182,79,93,50,89,62
1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",6029,613,2387,363,499,182,0,16,499,182,315,177,0,16,315,177,760,185,36,44,724,179,227,118,73,59,154,96,586,157,296,135,290,111,3642,536,577,238,0,16,577,238,834,217,0,16,834,217,1104,281,312,185,792,226,360,140,279,129,81,66,767,239,528,158,239,129
1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",4891,426,1932,278,429,158,9,14,420,156,551,182,0,16,551,182,778,144,21,25,757,141,55,40,8,13,47,38,119,71,49,38,70,57,2959,274,569,137,0,16,569,137,765,183,0,16,765,183,1187,164,146,78,1041,172,210,91,57,43,153,77,228,84,89,52,139,76
1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",2861,382,1300,304,166,108,9,13,157,107,398,139,0,11,398,139,677,218,44,43,633,218,26,26,16,23,10,14,33,30,20,25,13,16,1561,233,175,72,12,18,163,72,569,153,23,37,546,144,680,126,52,51,628,111,63,42,8,14,55,41,74,38,34,29,40,33
1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",3210,437,1529,231,186,99,0,11,186,99,442,153,28,25,414,150,739,156,108,64,631,157,102,62,22,33,80,58,60,49,7,12,53,48,1681,320,282,126,0,11,282,126,508,164,32,39,476,150,794,145,123,81,671,135,62,37,0,11,62,37,35,30,25,24,10,16
1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",2522,300,1389,203,210,78,0,11,210,78,531,153,36,43,495,136,568,111,44,34,524,114,80,44,20,30,60,35,0,11,0,11,0,11,1133,166,242,107,5,8,237,107,285,88,23,28,262,86,533,98,31,27,502,94,52,40,1,2,51,39,21,25,21,25,0,11
1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",5514,417,2419,274,556,172,0,16,556,172,814,171,0,16,814,171,888,158,105,87,783,154,81,60,10,15,71,58,80,52,38,37,42,36,3095,293,532,166,0,16,532,166,853,179,16,26,837,181,1427,198,158,84,1269,209,181,89,0,16,181,89,102,59,29,28,73,55
1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",2828,236,1151,197,126,83,0,11,126,83,147,70,15,20,132,70,541,90,33,35,508,94,213,75,71,45,142,58,124,78,29,24,95,70,1677,151,88,52,0,11,88,52,201,82,0,11,201,82,670,99,76,43,594,107,421,88,52,45,369,90,297,99,216,86,81,47
1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",4224,439,1621,314,336,141,0,11,336,141,469,190,60,68,409,157,567,183,59,60,508,152,149,77,1,2,148,77,100,62,20,18,80,61,2603,332,418,156,0,11,418,156,682,241,0,11,682,241,1157,211,40,35,1117,220,231,92,73,53,158,75,115,64,41,39,74,53
1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",845,163,382,149,10,9,0,11,10,9,25,19,0,11,25,19,119,114,39,49,80,83,78,45,36,40,42,33,150,45,87,34,63,40,463,75,22,17,0,11,22,17,10,13,0,11,10,13,73,32,22,17,51,25,78,41,52,43,26,20,280,54,213,50,67,31
1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",4912,526,2123,297,190,98,0,16,190,98,926,242,53,65,873,227,809,188,47,45,762,186,92,55,9,13,83,54,106,56,16,25,90,60,2789,387,389,159,47,42,342,153,858,171,8,13,850,170,1260,219,114,62,1146,220,163,67,60,39,103,56,119,67,35,49,84,56
1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",5293,451,2452,430,273,204,0,16,273,204,305,146,0,16,305,146,978,331,194,195,784,239,485,162,101,91,384,148,411,154,249,140,162,88,2841,257,189,103,0,16,189,103,305,136,0,16,305,136,1247,161,82,65,1165,170,596,167,219,119,377,132,504,127,298,99,206,116
1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",4922,475,2123,323,396,156,0,16,396,156,710,224,28,45,682,211,862,160,145,92,717,170,81,50,11,17,70,48,74,81,74,81,0,16,2799,296,555,203,18,30,537,210,682,174,10,17,672,172,1145,195,63,59,1082,197,302,142,89,50,213,130,115,60,84,51,31,41
1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",2839,234,1333,220,32,30,0,11,32,30,467,166,0,11,467,166,328,111,39,51,289,105,286,108,56,43,230,104,220,77,104,59,116,53,1506,165,60,58,0,11,60,58,171,119,0,11,171,119,592,118,70,55,522,119,354,102,74,47,280,94,329,102,213,82,116,49
1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",4881,402,2106,304,103,71,0,16,103,71,550,188,13,20,537,187,734,195,12,21,722,193,435,124,79,72,356,112,284,143,103,86,181,127,2775,296,153,144,0,16,153,144,361,144,0,16,361,144,929,193,87,60,842,178,486,166,125,110,361,159,846,210,605,187,241,114
1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",2291,199,864,139,260,74,15,23,245,74,241,75,23,24,218,65,308,78,23,20,285,77,27,19,0,11,27,19,28,23,17,20,11,11,1427,169,255,75,16,24,239,75,440,100,0,11,440,100,578,89,26,18,552,92,96,46,17,20,79,42,58,23,28,22,30,19
1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",4933,515,1883,318,474,162,22,31,452,161,501,200,8,15,493,193,645,207,42,56,603,204,142,84,21,29,121,84,121,93,27,42,94,89,3050,382,512,207,7,14,505,209,775,232,0,16,775,232,1348,235,149,104,1199,243,332,142,96,79,236,125,83,67,63,58,20,33
1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",2979,213,1287,152,169,66,0,11,169,66,206,101,0,11,206,101,505,92,40,40,465,92,191,70,67,46,124,57,216,64,110,49,106,54,1692,156,77,42,0,11,77,42,211,90,0,11,211,90,527,96,16,19,511,98,285,82,35,37,250,85,592,108,427,100,165,68
1400000US36047036002,36047036002,"Census Tract 360.02, Kings County, New York",4014,606,1494,295,207,144,0,11,207,144,274,149,0,11,274,149,483,242,24,40,459,245,186,136,12,19,174,134,344,152,102,80,242,133,2520,411,174,129,0,11,174,129,259,145,0,11,259,145,952,366,36,45,916,367,289,131,163,98,126,91,846,222,702,202,144,87
