,Unnamed: 0,Geography,Estimate; Male: - 5 to 17 years: - With an ambulatory difficulty,Estimate; Female: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Male: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Female: - 5 to 17 years: - With an ambulatory difficulty,County,total,tract_no,County_code,adjusted_zeroes,boro_ct201
825,1582,"Census Tract 565, Kings County, New York",0,0,11,11, Kings County,0,565.0,3,056500,3056500
826,1583,"Census Tract 566, Kings County, New York",0,0,11,11, Kings County,0,566.0,3,056600,3056600
827,1584,"Census Tract 568, Kings County, New York",0,0,11,11, Kings County,0,568.0,3,056800,3056800
828,1585,"Census Tract 569, Kings County, New York",0,0,11,11, Kings County,0,569.0,3,056900,3056900
829,1586,"Census Tract 570, Kings County, New York",0,0,11,11, Kings County,0,570.0,3,057000,3057000
830,1587,"Census Tract 571, Kings County, New York",0,0,11,11, Kings County,0,571.0,3,057100,3057100
831,1588,"Census Tract 572, Kings County, New York",0,0,16,16, Kings County,0,572.0,3,057200,3057200
832,1589,"Census Tract 573, Kings County, New York",0,23,11,29, Kings County,23,573.0,3,057300,3057300
833,1590,"Census Tract 574, Kings County, New York",0,0,11,11, Kings County,0,574.0,3,057400,3057400
834,1591,"Census Tract 575, Kings County, New York",0,0,11,11, Kings County,0,575.0,3,057500,3057500
835,1592,"Census Tract 576, Kings County, New York",0,0,11,11, Kings County,0,576.0,3,057600,3057600
836,1593,"Census Tract 578, Kings County, New York",0,0,11,11, Kings County,0,578.0,3,057800,3057800
837,1594,"Census Tract 579, Kings County, New York",16,0,21,11, Kings County,16,579.0,3,057900,3057900
838,1595,"Census Tract 580, Kings County, New York",0,0,11,11, Kings County,0,580.0,3,058000,3058000
839,1596,"Census Tract 582, Kings County, New York",0,0,11,11, Kings County,0,582.0,3,058200,3058200
840,1597,"Census Tract 584, Kings County, New York",0,0,11,11, Kings County,0,584.0,3,058400,3058400
841,1598,"Census Tract 586, Kings County, New York",0,0,11,11, Kings County,0,586.0,3,058600,3058600
842,1599,"Census Tract 588, Kings County, New York",0,0,11,11, Kings County,0,588.0,3,058800,3058800
843,1600,"Census Tract 589, Kings County, New York",0,0,11,11, Kings County,0,589.0,3,058900,3058900
844,1601,"Census Tract 590, Kings County, New York",0,0,11,11, Kings County,0,590.0,3,059000,3059000
845,1602,"Census Tract 591, Kings County, New York",0,0,11,11, Kings County,0,591.0,3,059100,3059100
846,1603,"Census Tract 592, Kings County, New York",0,0,11,11, Kings County,0,592.0,3,059200,3059200
847,1604,"Census Tract 593, Kings County, New York",0,0,11,11, Kings County,0,593.0,3,059300,3059300
848,1605,"Census Tract 594.01, Kings County, New York",0,0,16,16, Kings County,0,594.01,3,059401,3059401
849,1606,"Census Tract 594.02, Kings County, New York",0,0,16,16, Kings County,0,594.02,3,059402,3059402
850,1607,"Census Tract 596, Kings County, New York",0,0,11,11, Kings County,0,596.0,3,059600,3059600
851,1608,"Census Tract 598, Kings County, New York",0,0,11,11, Kings County,0,598.0,3,059800,3059800
852,1609,"Census Tract 600, Kings County, New York",0,0,16,16, Kings County,0,600.0,3,060000,3060000
853,1610,"Census Tract 606, Kings County, New York",0,0,11,11, Kings County,0,606.0,3,060600,3060600
854,1611,"Census Tract 608, Kings County, New York",0,0,11,11, Kings County,0,608.0,3,060800,3060800
855,1612,"Census Tract 610.02, Kings County, New York",0,0,11,11, Kings County,0,610.02,3,061002,3061002
856,1613,"Census Tract 610.03, Kings County, New York",0,0,11,11, Kings County,0,610.03,3,061003,3061003
857,1614,"Census Tract 610.04, Kings County, New York",8,0,15,16, Kings County,8,610.04,3,061004,3061004
858,1615,"Census Tract 612, Kings County, New York",0,0,11,11, Kings County,0,612.0,3,061200,3061200
859,1616,"Census Tract 616, Kings County, New York",0,0,11,11, Kings County,0,616.0,3,061600,3061600
860,1617,"Census Tract 620, Kings County, New York",0,0,11,11, Kings County,0,620.0,3,062000,3062000
861,1618,"Census Tract 622, Kings County, New York",0,0,11,11, Kings County,0,622.0,3,062200,3062200
862,1619,"Census Tract 626, Kings County, New York",6,0,10,11, Kings County,6,626.0,3,062600,3062600
863,1620,"Census Tract 628, Kings County, New York",9,0,14,16, Kings County,9,628.0,3,062800,3062800
864,1621,"Census Tract 632, Kings County, New York",0,0,11,11, Kings County,0,632.0,3,063200,3063200
865,1622,"Census Tract 636, Kings County, New York",0,0,11,11, Kings County,0,636.0,3,063600,3063600
866,1623,"Census Tract 638, Kings County, New York",0,0,11,11, Kings County,0,638.0,3,063800,3063800
867,1624,"Census Tract 640, Kings County, New York",0,0,11,11, Kings County,0,640.0,3,064000,3064000
868,1625,"Census Tract 642, Kings County, New York",0,0,11,11, Kings County,0,642.0,3,064200,3064200
869,1626,"Census Tract 644, Kings County, New York",3,0,5,11, Kings County,3,644.0,3,064400,3064400
870,1627,"Census Tract 646, Kings County, New York",6,0,9,11, Kings County,6,646.0,3,064600,3064600
871,1628,"Census Tract 648, Kings County, New York",7,0,11,11, Kings County,7,648.0,3,064800,3064800
872,1629,"Census Tract 650, Kings County, New York",17,0,14,11, Kings County,17,650.0,3,065000,3065000
873,1630,"Census Tract 652, Kings County, New York",0,0,11,11, Kings County,0,652.0,3,065200,3065200
874,1631,"Census Tract 654, Kings County, New York",0,0,11,11, Kings County,0,654.0,3,065400,3065400
875,1632,"Census Tract 656, Kings County, New York",0,0,11,11, Kings County,0,656.0,3,065600,3065600
876,1633,"Census Tract 658, Kings County, New York",0,0,11,11, Kings County,0,658.0,3,065800,3065800
877,1634,"Census Tract 660, Kings County, New York",0,0,11,11, Kings County,0,660.0,3,066000,3066000
878,1635,"Census Tract 662, Kings County, New York",0,0,11,11, Kings County,0,662.0,3,066200,3066200
879,1636,"Census Tract 666, Kings County, New York",0,0,11,11, Kings County,0,666.0,3,066600,3066600
880,1637,"Census Tract 670, Kings County, New York",0,0,11,11, Kings County,0,670.0,3,067000,3067000
881,1638,"Census Tract 672, Kings County, New York",0,0,11,11, Kings County,0,672.0,3,067200,3067200
882,1639,"Census Tract 674, Kings County, New York",0,0,11,11, Kings County,0,674.0,3,067400,3067400
883,1640,"Census Tract 676, Kings County, New York",0,0,11,11, Kings County,0,676.0,3,067600,3067600
884,1641,"Census Tract 678, Kings County, New York",0,0,11,11, Kings County,0,678.0,3,067800,3067800
885,1642,"Census Tract 680, Kings County, New York",0,0,11,11, Kings County,0,680.0,3,068000,3068000
886,1643,"Census Tract 682, Kings County, New York",0,0,11,11, Kings County,0,682.0,3,068200,3068200
887,1644,"Census Tract 686, Kings County, New York",0,0,11,11, Kings County,0,686.0,3,068600,3068600
888,1645,"Census Tract 688, Kings County, New York",0,0,11,11, Kings County,0,688.0,3,068800,3068800
889,1646,"Census Tract 690, Kings County, New York",0,0,11,11, Kings County,0,690.0,3,069000,3069000
890,1647,"Census Tract 692, Kings County, New York",0,0,11,11, Kings County,0,692.0,3,069200,3069200
891,1648,"Census Tract 696.01, Kings County, New York",0,0,11,11, Kings County,0,696.01,3,069601,3069601
892,1649,"Census Tract 696.02, Kings County, New York",0,0,16,16, Kings County,0,696.02,3,069602,3069602
893,1650,"Census Tract 698, Kings County, New York",0,0,11,11, Kings County,0,698.0,3,069800,3069800
894,1651,"Census Tract 700, Kings County, New York",0,0,11,11, Kings County,0,700.0,3,070000,3070000
895,1652,"Census Tract 702.01, Kings County, New York",0,0,16,16, Kings County,0,702.01,3,070201,3070201
896,1653,"Census Tract 702.02, Kings County, New York",0,0,11,11, Kings County,0,702.02,3,070202,3070202
897,1654,"Census Tract 702.03, Kings County, New York",0,0,11,11, Kings County,0,702.03,3,070203,3070203
898,1655,"Census Tract 706, Kings County, New York",0,6,11,9, Kings County,6,706.0,3,070600,3070600
899,1656,"Census Tract 720, Kings County, New York",0,0,11,11, Kings County,0,720.0,3,072000,3072000
900,1657,"Census Tract 722, Kings County, New York",0,0,11,11, Kings County,0,722.0,3,072200,3072200
901,1658,"Census Tract 724, Kings County, New York",0,0,11,11, Kings County,0,724.0,3,072400,3072400
902,1659,"Census Tract 726, Kings County, New York",0,0,11,11, Kings County,0,726.0,3,072600,3072600
903,1660,"Census Tract 728, Kings County, New York",4,0,10,11, Kings County,4,728.0,3,072800,3072800
904,1661,"Census Tract 730, Kings County, New York",0,0,11,11, Kings County,0,730.0,3,073000,3073000
905,1662,"Census Tract 732, Kings County, New York",0,0,11,11, Kings County,0,732.0,3,073200,3073200
906,1663,"Census Tract 734, Kings County, New York",0,0,11,11, Kings County,0,734.0,3,073400,3073400
907,1664,"Census Tract 736, Kings County, New York",0,0,11,11, Kings County,0,736.0,3,073600,3073600
908,1665,"Census Tract 738, Kings County, New York",0,0,11,11, Kings County,0,738.0,3,073800,3073800
909,1666,"Census Tract 740, Kings County, New York",0,18,11,27, Kings County,18,740.0,3,074000,3074000
910,1667,"Census Tract 742, Kings County, New York",0,0,11,11, Kings County,0,742.0,3,074200,3074200
911,1668,"Census Tract 744, Kings County, New York",3,0,6,11, Kings County,3,744.0,3,074400,3074400
912,1669,"Census Tract 746, Kings County, New York",5,0,7,11, Kings County,5,746.0,3,074600,3074600
913,1670,"Census Tract 748, Kings County, New York",0,0,11,11, Kings County,0,748.0,3,074800,3074800
914,1671,"Census Tract 750, Kings County, New York",0,5,11,9, Kings County,5,750.0,3,075000,3075000
915,1672,"Census Tract 752, Kings County, New York",0,0,11,11, Kings County,0,752.0,3,075200,3075200
916,1673,"Census Tract 754, Kings County, New York",0,0,11,11, Kings County,0,754.0,3,075400,3075400
917,1674,"Census Tract 756, Kings County, New York",0,0,11,11, Kings County,0,756.0,3,075600,3075600
918,1675,"Census Tract 758, Kings County, New York",0,0,11,11, Kings County,0,758.0,3,075800,3075800
919,1676,"Census Tract 760, Kings County, New York",0,0,11,11, Kings County,0,760.0,3,076000,3076000
920,1677,"Census Tract 762, Kings County, New York",0,0,16,16, Kings County,0,762.0,3,076200,3076200
921,1678,"Census Tract 764, Kings County, New York",0,0,11,11, Kings County,0,764.0,3,076400,3076400
922,1679,"Census Tract 766, Kings County, New York",0,0,11,11, Kings County,0,766.0,3,076600,3076600
923,1680,"Census Tract 768, Kings County, New York",0,0,11,11, Kings County,0,768.0,3,076800,3076800
924,1681,"Census Tract 770, Kings County, New York",0,0,11,11, Kings County,0,770.0,3,077000,3077000
925,1682,"Census Tract 772, Kings County, New York",0,0,11,11, Kings County,0,772.0,3,077200,3077200
926,1683,"Census Tract 774, Kings County, New York",0,0,11,11, Kings County,0,774.0,3,077400,3077400
927,1684,"Census Tract 776, Kings County, New York",0,0,11,11, Kings County,0,776.0,3,077600,3077600
928,1685,"Census Tract 780, Kings County, New York",0,0,11,11, Kings County,0,780.0,3,078000,3078000
929,1686,"Census Tract 782, Kings County, New York",0,0,16,16, Kings County,0,782.0,3,078200,3078200
930,1687,"Census Tract 784, Kings County, New York",0,0,11,11, Kings County,0,784.0,3,078400,3078400
931,1688,"Census Tract 786, Kings County, New York",0,0,11,11, Kings County,0,786.0,3,078600,3078600
932,1689,"Census Tract 788, Kings County, New York",0,0,11,11, Kings County,0,788.0,3,078800,3078800
933,1690,"Census Tract 790, Kings County, New York",0,0,16,16, Kings County,0,790.0,3,079000,3079000
934,1691,"Census Tract 792, Kings County, New York",0,10,11,22, Kings County,10,792.0,3,079200,3079200
935,1692,"Census Tract 794, Kings County, New York",0,0,11,11, Kings County,0,794.0,3,079400,3079400
936,1693,"Census Tract 796.01, Kings County, New York",0,0,11,11, Kings County,0,796.01,3,079601,3079601
937,1694,"Census Tract 796.02, Kings County, New York",22,0,35,11, Kings County,22,796.02,3,079602,3079602
938,1695,"Census Tract 798.01, Kings County, New York",0,0,11,11, Kings County,0,798.01,3,079801,3079801
939,1696,"Census Tract 798.02, Kings County, New York",0,0,16,16, Kings County,0,798.02,3,079802,3079802
940,1697,"Census Tract 800, Kings County, New York",0,0,11,11, Kings County,0,800.0,3,080000,3080000
941,1698,"Census Tract 802, Kings County, New York",0,0,11,11, Kings County,0,802.0,3,080200,3080200
942,1699,"Census Tract 804, Kings County, New York",0,0,11,11, Kings County,0,804.0,3,080400,3080400
943,1700,"Census Tract 806, Kings County, New York",0,16,11,19, Kings County,16,806.0,3,080600,3080600
944,1701,"Census Tract 808, Kings County, New York",0,0,11,11, Kings County,0,808.0,3,080800,3080800
945,1702,"Census Tract 810, Kings County, New York",9,0,15,11, Kings County,9,810.0,3,081000,3081000
946,1703,"Census Tract 814, Kings County, New York",0,0,11,11, Kings County,0,814.0,3,081400,3081400
947,1704,"Census Tract 816, Kings County, New York",0,0,11,11, Kings County,0,816.0,3,081600,3081600
948,1705,"Census Tract 818, Kings County, New York",0,0,11,11, Kings County,0,818.0,3,081800,3081800
949,1706,"Census Tract 820, Kings County, New York",24,0,40,11, Kings County,24,820.0,3,082000,3082000
950,1707,"Census Tract 822, Kings County, New York",0,0,16,16, Kings County,0,822.0,3,082200,3082200
951,1708,"Census Tract 824, Kings County, New York",0,0,11,11, Kings County,0,824.0,3,082400,3082400
952,1709,"Census Tract 826, Kings County, New York",16,11,25,18, Kings County,27,826.0,3,082600,3082600
953,1710,"Census Tract 828, Kings County, New York",0,0,11,11, Kings County,0,828.0,3,082800,3082800
954,1711,"Census Tract 830, Kings County, New York",0,0,16,16, Kings County,0,830.0,3,083000,3083000
955,1712,"Census Tract 832, Kings County, New York",0,0,11,11, Kings County,0,832.0,3,083200,3083200
956,1713,"Census Tract 834, Kings County, New York",0,0,11,11, Kings County,0,834.0,3,083400,3083400
957,1714,"Census Tract 836, Kings County, New York",0,0,11,11, Kings County,0,836.0,3,083600,3083600
958,1715,"Census Tract 838, Kings County, New York",0,0,11,11, Kings County,0,838.0,3,083800,3083800
959,1716,"Census Tract 840, Kings County, New York",0,0,11,11, Kings County,0,840.0,3,084000,3084000
960,1717,"Census Tract 846, Kings County, New York",0,0,11,11, Kings County,0,846.0,3,084600,3084600
961,1718,"Census Tract 848, Kings County, New York",0,0,11,11, Kings County,0,848.0,3,084800,3084800
962,1719,"Census Tract 850, Kings County, New York",0,0,11,11, Kings County,0,850.0,3,085000,3085000
963,1720,"Census Tract 852, Kings County, New York",0,0,11,11, Kings County,0,852.0,3,085200,3085200
964,1721,"Census Tract 854, Kings County, New York",9,0,13,11, Kings County,9,854.0,3,085400,3085400
965,1722,"Census Tract 856, Kings County, New York",0,0,11,11, Kings County,0,856.0,3,085600,3085600
966,1723,"Census Tract 858, Kings County, New York",8,0,13,11, Kings County,8,858.0,3,085800,3085800
967,1724,"Census Tract 860, Kings County, New York",0,0,11,11, Kings County,0,860.0,3,086000,3086000
968,1725,"Census Tract 862, Kings County, New York",0,0,11,11, Kings County,0,862.0,3,086200,3086200
969,1726,"Census Tract 864, Kings County, New York",0,0,11,11, Kings County,0,864.0,3,086400,3086400
970,1727,"Census Tract 866, Kings County, New York",0,0,11,11, Kings County,0,866.0,3,086600,3086600
971,1728,"Census Tract 868, Kings County, New York",0,18,11,28, Kings County,18,868.0,3,086800,3086800
972,1729,"Census Tract 870, Kings County, New York",0,0,11,11, Kings County,0,870.0,3,087000,3087000
973,1730,"Census Tract 872, Kings County, New York",8,0,12,11, Kings County,8,872.0,3,087200,3087200
974,1731,"Census Tract 874.01, Kings County, New York",0,0,11,11, Kings County,0,874.01,3,087401,3087401
975,1732,"Census Tract 876, Kings County, New York",0,0,11,11, Kings County,0,876.0,3,087600,3087600
976,1733,"Census Tract 878, Kings County, New York",0,0,11,11, Kings County,0,878.0,3,087800,3087800
977,1734,"Census Tract 880, Kings County, New York",0,0,11,11, Kings County,0,880.0,3,088000,3088000
978,1735,"Census Tract 882, Kings County, New York",0,0,16,16, Kings County,0,882.0,3,088200,3088200
979,1736,"Census Tract 884, Kings County, New York",0,0,16,16, Kings County,0,884.0,3,088400,3088400
980,1737,"Census Tract 886, Kings County, New York",31,0,35,11, Kings County,31,886.0,3,088600,3088600
981,1738,"Census Tract 888, Kings County, New York",0,0,11,11, Kings County,0,888.0,3,088800,3088800
982,1739,"Census Tract 890, Kings County, New York",0,0,16,16, Kings County,0,890.0,3,089000,3089000
983,1740,"Census Tract 892, Kings County, New York",0,0,11,11, Kings County,0,892.0,3,089200,3089200
984,1741,"Census Tract 894, Kings County, New York",0,0,11,11, Kings County,0,894.0,3,089400,3089400
985,1742,"Census Tract 896, Kings County, New York",0,0,11,11, Kings County,0,896.0,3,089600,3089600
986,1743,"Census Tract 898, Kings County, New York",0,0,11,11, Kings County,0,898.0,3,089800,3089800
987,1744,"Census Tract 900, Kings County, New York",0,0,11,11, Kings County,0,900.0,3,090000,3090000
988,1745,"Census Tract 902, Kings County, New York",0,7,11,12, Kings County,7,902.0,3,090200,3090200
989,1746,"Census Tract 906, Kings County, New York",0,0,11,11, Kings County,0,906.0,3,090600,3090600
990,1747,"Census Tract 908, Kings County, New York",31,0,29,16, Kings County,31,908.0,3,090800,3090800
991,1748,"Census Tract 910, Kings County, New York",0,11,11,18, Kings County,11,910.0,3,091000,3091000
992,1749,"Census Tract 912, Kings County, New York",0,13,16,21, Kings County,13,912.0,3,091200,3091200
993,1750,"Census Tract 916, Kings County, New York",0,0,11,11, Kings County,0,916.0,3,091600,3091600
